,park_name,census_tract
1846,Hamilton Fish Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1847,Harris Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1848,Jacob H. Schiff Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1849,Lot,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1850,Herbert Von King Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1851,Stars Of Hope,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1852,Fresh Creek Nature Preserve,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1853,Pier 107 CVII,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1854,Kennedy Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1855,Travis Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1856,Alley Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1857,Seaside Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1858,Clove Lakes Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1859,Bridge and Tunnel Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1860,Santos White Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1861,Triborough Bridge Playground B,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1862,Triborough Bridge Playground E,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1863,Queensboro Oval,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1864,Family Community Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1865,Trygve Lie Plaza,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1866,Imagination Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1867,Mercer Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1868,Merriam Plgd. (lower),"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1869,Cherry Tree Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1870,Nassau Mall South,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1871,Old Town Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1872,Boerum Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1873,Ravenswood Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1874,Blood Root Valley,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1875,Bailey Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1876,Martin Luther King Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1877,P.S. 186,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1878,Fordham Landing Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1879,Whitestone Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1880,Columbus Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1881,Madison Square Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1882,Block Association #81,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1883,Franklin Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1884,Peace Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1885,Duane Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1886,Muller Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1887,Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1888,Pleasant Plains Plaza,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1889,P.S. 238,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1890,Breininger Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1891,Prall Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1892,The Public Theater,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1893,Samuel H. Young Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1894,Woodruff Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1895,Flagship Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1896,Donnellan Square,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1897,Concerned Residents of Barbey Street,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1898,Playground 286,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1899,Dugan Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1900,Clinton Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1901,DeSalvio Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1902,P.S. 306,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1903,Gilbert Ramirez Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1904,The Secret Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1905,P.S. 62,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1906,Reiff Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1907,Miele Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1908,Parade Ground North,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1909,Sunners Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1910,P.S. 164,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1911,P.S. 161,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1912,Bruckner Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1913,Hull Street Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1914,Dante Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1915,Marcy Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1916,Garden Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1917,St. Nicholas - Powers St. Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1918,Lady Moody Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1919,Rev. Linnette C Williamson Memorial Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1920,Grassmere Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1921,St. John's Recreation Center,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1922,Rainbow Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1923,Adam Clayton Powell Jr. Malls,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1924,Dongan Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1925,Garrison Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1926,Sumner Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1927,Wishing Well Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1928,Hester St Plgd,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1929,Broad Channel American Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1930,Joan Of Arc Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1931,Wright Brothers Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1932,Sumpter Community Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1933,Prospect Heights Community Farm,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1934,Allied Productions/Le Petit Versailles,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1935,East Flatbush Children's Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1936,Walton Walk,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1937,Veterns Circle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1938,Tecumseh Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1939,Palmer Inlet,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1940,Amboy Neighborhood Center,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1941,Convent Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1942,West 4th Street Courts,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1943,Dr. Green Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1944,Alley Athletic Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1945,Nellie Bly Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1946,Glenwood Houses,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1947,Community Of Poor People In Action,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1948,Diamante Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1949,Gutenberg Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1950,Lafayette Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1951,Clearview's Tail,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1952,Wards Island Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1953,Dr. Gertrude B. Kelly Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1954,Tompkins Square Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1955,Junction Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1956,132 St Block Association Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1957,Herbal Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1958,Good Shepherds Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1959,First Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1960,Cypress Hills Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1961,P.S./I.S. 194,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1962,Starlight Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1963,Memorial Gore (t),"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1964,Park Of The Americas,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1965,Bar and Grill Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1966,Pratt Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1967,5th St Slope Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1968,Seth Low Playground/ Bealin Square,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1969,Sunrise Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1970,North 5th Street Pier,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1971,The Pearly Gates,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1972,William Simmons Community Garden Club,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1973,Pierrepont Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1974,Fairview Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1975,Kosciuszko Pool,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1976,Greenwood Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1977,Laurelton Parkway,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1978,Stapleton Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1979,Grady Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
1980,North Rochdale Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
